config_from,config_to,hamming_dist
385536,278535,7
385536,278544,5
385536,278784,5
385536,278912,6
385536,279552,5
385536,279553,6
385536,280065,5
385536,286720,3
385536,286721,4
385536,295424,3
385536,295426,4
385536,295430,5
385536,295554,5
385536,295558,6
385536,295808,5
385536,295936,5
385536,295937,6
385536,295945,7
385536,296194,7
385536,296450,5
385536,296457,6
385536,296705,6
385536,304000,4
385536,311296,3
385536,311297,4
385536,311808,2
385536,311810,3
385536,312192,4
385536,312833,4
385536,312841,5
385536,327680,4
385536,327684,5
385536,328192,3
385536,328704,5
385536,329216,4
385536,331264,5
385536,335872,3
385536,339458,5
385536,344064,3
385536,344066,4
385536,344068,4
385536,344326,6
385536,344576,2
385536,345088,4
385536,345090,5
385536,345350,7
385536,345600,3
385536,352256,2
385536,352257,3
385536,352768,1
385536,352770,2
385536,352774,3
385536,353024,2
385536,353152,3
385536,354816,2
385536,360448,3
385536,360452,4
385536,360454,5
385536,360456,4
385536,360832,5
385536,360960,2
385536,360961,3
385536,360962,3
385536,360964,3
385536,360966,4
385536,360968,3
385536,361088,3
385536,361092,4
385536,361096,4
385536,361100,5
385536,361216,3
385536,361218,4
385536,361220,4
385536,361222,5
385536,361344,4
385536,361346,5
385536,361348,5
385536,361350,6
385536,361472,4
385536,361474,5
385536,361478,6
385536,361730,6
385536,361856,6
385536,361858,7
385536,361984,3
385536,361985,4
385536,361986,4
385536,361988,4
385536,361990,5
385536,361991,6
385536,362112,4
385536,362114,5
385536,362118,6
385536,362240,4
385536,362241,5
385536,362242,5
385536,362246,6
385536,362304,5
385536,362368,5
385536,362370,6
385536,362372,6
385536,362374,7
385536,362432,6
385536,363396,6
385536,363398,7
385536,364166,7
385536,364421,8
385536,364423,9
385536,367494,8
385536,368517,9
385536,368518,9
385536,368640,2
385536,369152,1
385536,369154,2
385536,369156,2
385536,369158,3
385536,369280,2
385536,369408,2
385536,369664,3
385536,370176,2
385536,370177,3
385536,370178,3
385536,370180,3
385536,370181,4
385536,370182,4
385536,370304,3
385536,370306,4
385536,370308,4
385536,370311,6
385536,370369,5
385536,370432,3
385536,370434,4
385536,370438,5
385536,370496,4
385536,370560,4
385536,370624,5
385536,370625,6
385536,371460,4
385536,372224,3
385536,372226,4
385536,372229,5
385536,372352,4
385536,372359,7
385536,372480,4
385536,372484,5
385536,372486,6
385536,372608,5
385536,372612,6
385536,372614,7
385536,374534,6
385536,376709,8
385536,376832,2
385536,376834,3
385536,376836,3
385536,376838,4
385536,377090,4
385536,377094,5
385536,377344,1
385536,377346,2
385536,377348,2
385536,377350,3
385536,377472,2
385536,377476,3
385536,377600,2
385536,377602,3
385536,377604,3
385536,377605,4
385536,377606,4
385536,377728,3
385536,377730,4
385536,377732,4
385536,377733,5
385536,377734,5
385536,377735,6
385536,377736,4
385536,377856,3
385536,378118,6
385536,378368,2
385536,378370,3
385536,378374,4
385536,378626,4
385536,378628,4
385536,378629,5
385536,378630,5
385536,378758,6
385536,378760,5
385536,380422,5
385536,380674,5
385536,380678,6
385536,380802,6
385536,385024,1
385536,385025,2
385536,385026,2
385536,385028,2
385536,385152,2
385536,385408,3
385536,385536,0
385536,385537,1
385536,385538,1
385536,385540,1
385536,385542,2
385536,385544,1
385536,385552,1
385536,385600,1
385536,385664,1
385536,385666,2
385536,385670,3
385536,385672,2
385536,385792,1
385536,385794,2
385536,385796,2
385536,385798,3
385536,385920,2
385536,385922,3
385536,385924,3
385536,385926,4
385536,385927,5
385536,385928,3
385536,385932,4
385536,385934,5
385536,386048,2
385536,386560,1
385536,386561,2
385536,386562,2
385536,386564,2
385536,386565,3
385536,386566,3
385536,386568,2
385536,386688,2
385536,386689,3
385536,386690,3
385536,386816,2
385536,386818,3
385536,386822,4
385536,386944,3
385536,386946,4
385536,386950,5
385536,386951,6
385536,386952,4
385536,387584,1
385536,387712,2
385536,387840,2
385536,387968,3
385536,387969,4
385536,387971,5
385536,387975,6
385536,388608,2
385536,388613,4
385536,388615,5
385536,388737,4
385536,388864,3
385536,388868,4
385536,388992,4
385536,388994,5
385536,388996,5
385536,388998,6
385536,389760,2
385536,390784,3
385536,393094,7
385536,393095,8
385536,393222,8
385536,393223,9
385536,393600,8
385536,393728,5
385536,393729,6
385536,394241,8
385536,394753,7
385536,410113,5
385536,425990,7
385536,426496,4
385536,426502,6
385536,427520,5
385536,442368,4
385536,442376,5
385536,442496,5
385536,442880,3
385536,443008,4
385536,443264,5
385536,451462,6
385536,458752,5
385536,459264,4
385536,459776,6
385536,462336,6
385536,475136,4
385536,475140,5
385536,475398,7
385536,475648,3
385536,476160,5
385536,476672,4
385536,476928,5
385536,483328,3
385536,483329,4
385536,483590,6
385536,483591,7
385536,483840,2
385536,483841,3
385536,483842,3
385536,484097,4
385536,491520,4
385536,492032,3
385536,492034,4
385536,492163,6
385536,492288,4
385536,492290,5
385536,492294,6
385536,492416,5
385536,492418,6
385536,492420,6
385536,492544,5
385536,492800,6
385536,492928,7
385536,493056,4
385536,493058,5
385536,493062,6
385536,493063,7
385536,493190,7
385536,493312,5
385536,493440,6
385536,493442,7
385536,493446,8
385536,493504,7
385536,495104,5
385536,495238,8
385536,499589,10
385536,499712,3
385536,500224,2
385536,500226,3
385536,500352,3
385536,500482,4
385536,500608,4
385536,500736,4
385536,501248,3
385536,501250,4
385536,501378,5
385536,501379,6
385536,501383,7
385536,501504,4
385536,501506,5
385536,501632,5
385536,501634,6
385536,501639,8
385536,501696,6
385536,501697,7
385536,503298,5
385536,503554,6
385536,503558,7
385536,503682,7
385536,503684,7
385536,503685,8
385536,503686,8
385536,503687,9
385536,505606,7
385536,506497,6
385536,507654,8
385536,507904,3
385536,507905,4
385536,507906,4
385536,507908,4
385536,507910,5
385536,507912,4
385536,507916,5
385536,508162,5
385536,508166,6
385536,508416,2
385536,508417,3
385536,508418,3
385536,508423,5
385536,508544,3
385536,508545,4
385536,508547,5
385536,508672,3
385536,508678,5
385536,508800,4
385536,508804,5
385536,508805,6
385536,508806,6
385536,508930,5
385536,508934,6
385536,509440,3
385536,509442,4
385536,509448,4
385536,509696,4
385536,509954,5
385536,510978,6
385536,511878,8
385536,513536,4
385536,513792,5
385536,516096,2
385536,516097,3
385536,516098,3
385536,516100,3
385536,516101,4
385536,516224,3
385536,516352,3
385536,516358,5
385536,516608,1
385536,516609,2
385536,516610,2
385536,516612,2
385536,516613,3
385536,516614,3
385536,516615,4
385536,516736,2
385536,516737,3
385536,516741,4
385536,516743,5
385536,516744,3
385536,516864,2
385536,516866,3
385536,516868,3
385536,516870,4
385536,516992,3
385536,516993,4
385536,516994,4
385536,516996,4
385536,516997,5
385536,516998,5
385536,517120,3
385536,517632,2
385536,517633,3
385536,517634,3
385536,517637,4
385536,517638,4
385536,517640,3
385536,517760,3
385536,517761,4
385536,517762,4
385536,517766,5
385536,517888,3
385536,517890,4
385536,517894,5
385536,518016,4
385536,518018,5
385536,518022,6
385536,518023,7
385536,519680,3
385536,519685,5
385536,519686,5
385536,519687,6
385536,519812,5
385536,519813,6
385536,519814,6
385536,519815,7
385536,519936,4
385536,519938,5
385536,519942,6
385536,520066,6
385536,520067,7
385536,520069,7
385536,520070,7
385536,521728,3
385536,522753,4
385536,522881,5
385536,523776,4
385536,523777,5
385536,524038,7
385536,524166,8
385536,524167,9
385536,566912,6
385536,568960,7
385536,573056,8
385536,582144,3
385536,582208,4
385536,583232,5
385536,590336,5
385536,590848,7
385536,591360,6
385536,592384,6
385536,598528,4
385536,600576,5
385536,606720,4
385536,614912,3
385536,623104,4
385536,623106,5
385536,624128,5
385536,624130,6
385536,624134,7
385536,624390,8
385536,624518,9
385536,626562,9
385536,626566,10
385536,630662,11
385536,631296,3
385536,631298,4
385536,631554,5
385536,632322,5
385536,632451,7
385536,633344,4
385536,633346,5
385536,633600,5
385536,633602,6
385536,634368,5
385536,634370,6
385536,634496,6
385536,634498,7
385536,634499,8
385536,634502,8
385536,634624,6
385536,634630,8
385536,634752,7
385536,634754,8
385536,634755,9
385536,634758,9
385536,635776,6
385536,637824,7
385536,637828,8
385536,638598,9
385536,638850,9
385536,638854,10
385536,638976,4
385536,639488,3
385536,639616,4
385536,639618,5
385536,639874,6
385536,640512,4
385536,640896,6
385536,641922,7
385536,647168,3
385536,647680,2
385536,647808,3
385536,647810,4
385536,648064,4
385536,648066,5
385536,648704,3
385536,648835,6
385536,649091,7
385536,649216,4
385536,649728,3
385536,650752,4
385536,650754,5
385536,650755,6
385536,650887,8
385536,650919,9
385536,651008,5
385536,651136,6
385536,651138,7
385536,655014,9
385536,655015,10
385536,655232,7
385536,655234,8
385536,655238,9
385536,762374,6
385536,763779,9
385536,763783,10
385536,764418,6
385536,764422,7
385536,764800,7
385536,765441,7
385536,765442,7
385536,765443,8
385536,765570,8
385536,765826,9
385536,765827,10
385536,765830,10
385536,770944,6
385536,775040,7
385536,778752,3
385536,778880,4
385536,779136,5
385536,780162,7
385536,780163,8
385536,780800,4
385536,780801,5
385536,780802,5
385536,781184,6
385536,781824,5
385536,781826,6
385536,781830,7
385536,781958,8
385536,782208,7
385536,782209,8
385536,782210,8
385536,782214,9
385536,783232,6
385536,785920,6
385536,820098,7
385536,820736,5
385536,845312,3
385536,845376,4
385536,852992,6
385536,860160,4
385536,860161,5
385536,860672,3
385536,860800,4
385536,861184,5
385536,861700,5
385536,861824,5
385536,863748,6
385536,863876,7
385536,885248,3
385536,885254,5
385536,885376,4
385536,885634,6
385536,885636,6
385536,885638,7
385536,886272,4
385536,886274,5
385536,886278,6
385536,886279,7
385536,886400,5
385536,886407,8
385536,886471,9
385536,886528,5
385536,886656,6
385536,887684,7
385536,892806,10
385536,892928,3
385536,893440,2
385536,893446,4
385536,893568,3
385536,893824,4
385536,893826,5
385536,893830,6
385536,894464,3
385536,894466,4
385536,894470,5
385536,894592,4
385536,894599,7
385536,894663,8
385536,894848,5
385536,894855,8
385536,895744,4
385536,895748,5
385536,895876,6
385536,896002,6
385536,896514,5
385536,896518,6
385536,896711,9
385536,896896,6
385536,899972,7
385536,901122,4
385536,901126,5
385536,901632,2
385536,901634,3
385536,901636,3
385536,901760,3
385536,901888,3
385536,902016,4
385536,902658,4
385536,903040,5
385536,909312,2
385536,909314,3
385536,909316,3
385536,909318,4
385536,909824,1
385536,909826,2
385536,909828,2
385536,909829,3
385536,909830,3
385536,909832,2
385536,909952,2
385536,909954,3
385536,909956,3
385536,909958,4
385536,910208,3
385536,910210,4
385536,910214,5
385536,910215,6
385536,910848,2
385536,910849,3
385536,910850,3
385536,910852,3
385536,910854,4
385536,910976,3
385536,910977,4
385536,911232,4
385536,911234,5
385536,911238,6
385536,911239,7
385536,912263,7
385536,912897,4
385536,912898,4
385536,912899,5
385536,912902,5
385536,913025,5
385536,913282,6
385536,917382,8
385536,918529,9
385536,950279,9
385536,951170,8
385536,951171,9
385536,951172,8
385536,951303,10
385536,951810,7
385536,951814,8
385536,959374,9
385536,960004,6
385536,960006,7
385536,960396,9
385536,960398,10
385536,966663,8
385536,967556,7
385536,975360,3
385536,975362,4
385536,975366,5
385536,975488,4
385536,975616,4
385536,975618,5
385536,975622,6
385536,975750,7
385536,975758,8
385536,976384,4
385536,976512,5
385536,991873,6
385536,992001,6
385536,992129,7
385536,992772,6
385536,992896,6
385536,992900,7
385536,993793,6
385536,993921,7
385536,994049,7
385536,1008128,3
385536,1008385,5
385536,1016320,4
385536,1016578,6
385536,1016706,7
385536,1016707,8
385536,1016708,7
385536,1016710,8
385536,1016832,6
385536,1016834,7
385536,1017344,5
385536,1017346,6
385536,1017472,6
385536,1017478,8
385536,1017479,9
385536,1017600,6
385536,1017602,7
385536,1019780,9
385536,1019782,10
385536,1024000,4
385536,1024512,3
385536,1024514,4
385536,1024518,5
385536,1024640,4
385536,1024641,5
385536,1024896,5
385536,1024897,6
385536,1024900,6
385536,1025024,5
385536,1025536,4
385536,1025538,5
385536,1025540,5
385536,1025542,6
385536,1025664,5
385536,1025668,6
385536,1025670,7
385536,1025671,8
385536,1025794,6
385536,1025798,7
385536,1025920,6
385536,1025921,7
385536,1025922,7
385536,1025923,8
385536,1025924,7
385536,1025926,8
385536,1025927,9
385536,1025932,8
385536,1026944,6
385536,1027586,6
385536,1027589,7
385536,1027590,7
385536,1027713,7
385536,1027716,7
385536,1027968,7
385536,1027969,8
385536,1027970,8
385536,1027972,8
385536,1027973,9
385536,1027974,9
385536,1027975,10
385536,1032068,9
385536,1032070,10
385536,1032071,11
385536,1032194,5
385536,1032196,5
385536,1032199,7
385536,1032204,6
385536,1032704,3
385536,1032706,4
385536,1032708,4
385536,1032710,5
385536,1032711,6
385536,1032964,5
385536,1033088,5
385536,1033092,6
385536,1033730,5
385536,1033735,7
385536,1040384,3
385536,1040388,4
385536,1040512,4
385536,1040896,2
385536,1040897,3
385536,1040898,3
385536,1040899,4
385536,1040900,3
385536,1040901,4
385536,1040902,4
385536,1040903,5
385536,1040904,3
385536,1041024,3
385536,1041025,4
385536,1041027,5
385536,1041028,4
385536,1041029,5
385536,1041030,5
385536,1041031,6
385536,1041152,3
385536,1041154,4
385536,1041158,5
385536,1041280,4
385536,1041281,5
385536,1041283,6
385536,1041284,5
385536,1041285,6
385536,1041287,7
385536,1041408,4
385536,1041920,3
385536,1041921,4
385536,1041922,4
385536,1041926,5
385536,1042048,4
385536,1042049,5
385536,1042053,6
385536,1042054,6
385536,1042055,7
385536,1042304,5
385536,1042305,6
385536,1042309,7
385536,1042310,7
385536,1042311,8
385536,1042945,4
385536,1042946,4
385536,1043073,5
385536,1043202,5
385536,1043329,6
385536,1043968,4
385536,1043969,5
385536,1043970,5
385536,1043973,6
385536,1043974,6
385536,1044096,5
385536,1044097,6
385536,1044100,6
385536,1044101,7
385536,1044224,5
385536,1044352,6
385536,1044353,7
385536,1044358,8
385536,1044998,5
385536,1045376,5
385536,1046022,6
385536,1048064,5
385536,1048065,6
385536,1048452,8
385536,1048453,9
385536,1048454,9
503687,48902,6
503687,49028,6
503687,49030,5
503687,49032,8
503687,49036,7
503687,99072,9
503687,99074,8
503687,99200,8
503687,99840,9
503687,100096,8
503687,100224,7
503687,100230,5
503687,101888,8
503687,102272,6
503687,102273,5
503687,102279,3
503687,102305,6
503687,102309,5
503687,102311,4
503687,102320,8
503687,102321,7
503687,103296,9
503687,106370,6
503687,107394,6
503687,108416,6
503687,108420,5
503687,108422,4
503687,109440,6
503687,109442,5
503687,110080,7
503687,110208,6
503687,110464,5
503687,110465,4
503687,110466,4
503687,110467,3
503687,110468,4
503687,110470,3
503687,110471,2
503687,110496,6
503687,110512,7
503687,114560,6
503687,114562,5
503687,114564,5
503687,114566,4
503687,114572,6
503687,115584,9
503687,116230,8
503687,116480,9
503687,117632,8
503687,121728,9
503687,124422,7
503687,126855,3
503687,129540,9
503687,129542,8
503687,129920,8
503687,129924,7
503687,130566,7
503687,130694,6
503687,130944,7
503687,130950,5
503687,230279,4
503687,231296,6
503687,231298,5
503687,232327,3
503687,233344,5
503687,233347,3
503687,233351,2
503687,237440,6
503687,237448,7
503687,239490,4
503687,239491,3
503687,239495,2
503687,241287,2
503687,241536,4
503687,241539,2
503687,241542,2
503687,241543,1
503687,245632,5
503687,245634,4
503687,245635,3
503687,245639,2
503687,245640,6
503687,249344,8
503687,249346,7
503687,249600,7
503687,249728,6
503687,257538,6
503687,257923,3
503687,257927,2
503687,260998,5
503687,262016,6
503687,262022,4
503687,263942,7
503687,279044,11
503687,279045,10
503687,279300,10
503687,279428,9
503687,286721,11
503687,286725,10
503687,287237,9
503687,287620,8
503687,296710,6
503687,296718,7
503687,296838,5
503687,298886,4
503687,313222,6
503687,339844,4
503687,344064,12
503687,352257,10
503687,354176,7
503687,354180,6
503687,355204,6
503687,356224,6
503687,356228,5
503687,356230,4
503687,360448,10
503687,360960,9
503687,361216,8
503687,361218,7
503687,361220,7
503687,361222,6
503687,361344,7
503687,361350,5
503687,361472,9
503687,361728,8
503687,361734,6
503687,361859,5
503687,361984,8
503687,362112,7
503687,362116,6
503687,362240,7
503687,362242,6
503687,362246,5
503687,362254,6
503687,362368,6
503687,362370,5
503687,362374,4
503687,362375,3
503687,362376,7
503687,362378,6
503687,362382,5
503687,364421,3
503687,364422,3
503687,364423,2
503687,368519,3
503687,369152,8
503687,369158,6
503687,369414,5
503687,369538,5
503687,369543,3
503687,370051,4
503687,370182,5
503687,370308,5
503687,370438,4
503687,370560,5
503687,370561,4
503687,370562,4
503687,370563,3
503687,370564,4
503687,370566,3
503687,370567,2
503687,372224,6
503687,372359,2
503687,372480,5
503687,372608,4
503687,372611,2
503687,372614,2
503687,372615,1
503687,374662,4
503687,376707,3
503687,376708,4
503687,376710,3
503687,376711,2
503687,376832,11
503687,377604,8
503687,377728,8
503687,377734,6
503687,377862,8
503687,377870,9
503687,378118,7
503687,378382,8
503687,378624,8
503687,378626,7
503687,378754,6
503687,378758,5
503687,384902,5
503687,385024,10
503687,385025,9
503687,385026,9
503687,385030,8
503687,385286,7
503687,385536,9
503687,385538,8
503687,385540,8
503687,385542,7
503687,385926,5
503687,386564,7
503687,386566,6
503687,386574,7
503687,386822,5
503687,386944,6
503687,386948,5
503687,386950,4
503687,388736,6
503687,388743,3
503687,388994,4
503687,388998,3
503687,388999,2
503687,391046,5
503687,392068,6
503687,393092,5
503687,393094,4
