config_from,config_to,t_to
503682,631686,51
503682,763778,51
503682,116614,51
503682,518023,51
503682,257926,51
503682,520070,51
503682,385924,51
503682,1044358,51
503682,1041026,51
503682,361344,51
503682,370560,51
503682,782215,51
503682,650759,51
503682,820870,51
503682,765696,51
503682,110471,51
503682,362375,51
503682,508806,51
503682,110464,51
503682,1017734,51
503682,1016580,51
503682,126464,51
503682,1025926,51
503682,886662,51
503682,632320,51
503682,765830,51
503682,1031042,51
503682,362370,51
503682,1044359,51
503682,1025926,51
503682,110080,51
503682,361350,51
503682,370560,51
503682,381442,51
503682,517894,51
503682,1041287,51
503682,100224,51
503682,1017734,51
503682,632454,51
503682,362368,51
503682,362375,51
503682,501639,51
503682,647810,51
503682,905094,51
503682,786310,51
503682,370438,51
503682,1017606,51
503682,927662,51
503682,886662,51
503682,239490,51
503682,516996,51
503682,624130,51
503682,651142,51
503682,757638,51
503682,370304,51
503682,386950,51
503682,767878,51
503682,769955,51
503682,102274,51
503682,1017734,51
503682,1032064,51
503682,903942,51
761734,757510,51
761734,1032071,51
761734,497542,51
761734,638850,51
761734,765570,51
761734,252807,51
761734,769926,51
761734,761766,51
761734,236934,51
761734,1017728,51
761734,634501,51
761734,786183,51
761734,1027974,51
761734,638598,51
761734,362370,51
761734,626562,51
761734,1044358,51
761734,130950,51
761734,378758,51
761734,769924,51
761734,376710,51
761734,1027970,51
761734,114560,51
761734,1027974,51
761734,362374,51
761734,650882,51
761734,786311,51
761734,475014,51
761734,765830,51
761734,982566,51
761734,1025934,51
761734,1044358,51
761734,1027975,51
761734,765828,51
761734,632710,51
761734,885638,51
761734,769927,51
761734,501638,51
761734,623494,51
761734,501634,51
761734,770023,51
761734,634758,51
761734,786311,51
761734,910214,51
761734,1044358,51
761734,1048454,51
761734,765440,51
761734,769927,51
761734,380806,51
761734,1048454,51
761734,894854,51
761734,634758,51
761734,102272,51
761734,763783,51
761734,634754,51
761734,626438,51
761734,765575,51
761734,1017346,51
761734,638854,51
761734,1025926,51
761734,362374,51
761734,913287,51
761734,638855,51
761734,632710,51
761734,769920,51
761734,1025926,51
761734,378758,51
761734,651142,51
761734,519815,51
761734,110464,51
761734,886662,51
761734,962439,51
761734,507783,51
761734,769926,51
761734,765858,51
761734,765825,51
761734,769926,51
761734,507779,51
761734,1025794,51
761734,765830,51
761734,763521,51
761734,769927,51
761734,634752,51
761734,106372,51
761734,638592,51
761734,523138,51
761734,370308,51
761734,1023911,51
761734,100230,51
761734,516998,51
761734,100224,51
761734,769922,51
761734,638854,51
761734,779142,51
761734,1019778,51
761734,638870,51
761734,769926,51
761734,766854,51
761734,524038,51
761734,100224,51
361344,886662,51
361344,903045,51
361344,886662,51
361344,894592,51
361344,377218,51
361344,278528,51
361344,362370,51
361344,364420,51
361344,377736,51
361344,378626,51
361344,362368,51
361344,377729,51
361344,492422,51
361344,1041286,51
361344,369282,51
361344,909952,51
361344,885632,51
361344,362370,51
361344,631428,51
361344,886658,51
361344,886658,51
361344,632322,51
361344,893826,51
361344,427392,51
361344,370562,51
361344,99200,51
361344,99074,51
361344,1025926,51
361344,377344,51
361344,361350,51
361344,257536,51
361344,492416,51
361344,361344,51
361344,1041280,51
361344,1017735,51
361344,591744,51
361344,648064,51
361344,370562,51
361344,369540,51
361344,754567,51
361344,493446,51
361344,362368,51
361344,362369,51
361344,1017344,51
361344,361344,51
361344,41856,51
361344,361350,51
361344,296704,51
361344,100231,51
361344,370560,51
361344,377734,51
361344,362240,51
361344,762752,51
361344,116352,51
361344,503680,51
361344,362368,51
361344,115328,51
361344,361984,51
361344,100226,51
361344,362240,51
361344,364292,51
361344,124422,51
361344,385798,51
361344,911238,51
361344,361988,51
361344,362112,51
361344,362370,51
361344,372608,51
361344,493440,51
361344,100224,51
361344,361344,51
361344,115590,51
361344,1025926,51
361344,623104,51
361344,647808,51
361344,377728,51
361344,362368,51
361344,501632,51
361344,378756,51
361344,364038,51
361344,99201,51
361344,377732,51
361344,893824,51
361344,885632,51
361344,361344,51
361344,886662,51
361344,885632,51
361344,386978,51
361344,1017732,51
361344,330242,51
361344,459776,51
361344,649092,51
361344,100224,51
361344,493446,51
361344,49664,51
361344,374660,51
361344,632704,51
361344,902022,51
361344,378624,51
361344,361344,51
1025795,1027713,51
1025795,765568,51
1025795,1024514,51
1025795,1017729,51
1025795,1044358,51
1025795,1014151,51
1025795,1025536,51
1025795,362374,51
1025795,894466,51
1025795,894850,51
1025795,1041926,51
1025795,886663,51
1025795,487301,51
1025795,361990,51
1025795,1042310,51
1025795,1019782,51
1025795,782210,51
1025795,886662,51
1025795,1048199,51
1025795,757670,51
1025795,1017347,51
1025795,912002,51
1025795,503297,51
1025795,1031686,51
1025795,126470,51
1025795,1043970,51
1025795,1027846,51
1025795,765824,51
1025795,493442,51
1025795,1027982,51
1025795,1027986,51
1025795,501633,51
1025795,1025926,51
1025795,1017734,51
1025795,519943,51
1025795,1025926,51
1025795,1025923,51
1025795,369536,51
1025795,364423,51
1025795,960389,51
1025795,624518,51
1025795,1044358,51
1025795,765827,51
1025795,1027591,51
1025795,493506,51
1025795,492418,51
1025795,1025539,51
1025795,638850,51
1025795,1033095,51
1025795,1027975,51
1025795,493447,51
1025795,501638,51
1025795,524160,51
1025795,385792,51
1025795,352772,51
1025795,1027970,51
1025795,1027590,51
1025795,1025927,51
1025795,1027972,51
1025795,1042311,51
1025795,1025538,51
1025795,41856,51
1025795,361216,51
1025795,757670,51
1025795,896514,51
1025795,501638,51
1025795,1042310,51
1025795,503686,51
1025795,328578,51
1025795,1027974,51
1025795,769927,51
1025795,109060,51
1025795,370567,51
1025795,372615,51
1025795,510464,51
1025795,507778,51
1025795,634755,51
1025795,107266,51
1025795,910210,51
1025795,1027842,51
1025795,493056,51
1025795,1025927,51
1025795,894464,51
1025795,960128,51
1025795,1025927,51
1025795,1040903,51
1025795,385926,51
1025795,1042055,51
1025795,361986,51
1025795,361734,51
1025795,1033094,51
1025795,1027974,51
1025795,500610,51
1025795,519686,51
1025795,492294,51
1025795,1025921,51
1025795,1025538,51
1025795,1042307,51
1025795,896902,51
1025795,902662,51
117248,369414,51
117248,295936,51
117248,909952,51
117248,100224,51
117248,886278,51
117248,567177,51
117248,780929,51
117248,624256,51
117248,634368,51
117248,98304,51
117248,377732,51
117248,634370,51
117248,650752,51
117248,851968,51
117248,647680,51
117248,327680,51
117248,385924,51
117248,378624,51
117248,784896,51
117248,385536,51
117248,642688,51
117248,339457,51
117248,16384,51
117248,913286,51
117248,634752,51
117248,517632,51
117248,623104,51
117248,886272,51
117248,1047173,51
117248,380806,51
117248,650884,51
117248,1017734,51
117248,785926,51
117248,108032,51
117248,125824,51
117248,361344,51
117248,634369,51
117248,370176,51
117248,765440,51
117248,385920,51
117248,385536,51
117248,377344,51
117248,361990,51
117248,123398,51
117248,123392,51
117248,518657,51
117248,639488,51
117248,647682,51
117248,102272,51
117248,634496,51
117248,385664,51
117248,650756,51
117248,362246,51
117248,99968,51
117248,386948,51
117248,125440,51
117248,125440,51
117248,912902,51
117248,779136,51
117248,649862,51
117248,634626,51
117248,647808,51
117248,1027975,51
117248,32832,51
117248,98816,51
117248,886274,51
117248,122888,51
117248,370178,51
117248,896518,51
117248,517634,51
117248,654325,51
117248,1025926,51
117248,117248,51
117248,762370,51
117248,1032192,51
117248,624128,51
117248,263289,51
117248,1017606,51
117248,647680,51
117248,650754,51
117248,377346,51
117248,257536,51
117248,377350,51
117248,361344,51
117248,376838,51
117248,648854,51
117248,99968,51
117248,894464,51
117248,385538,51
117248,376844,51
117248,108034,51
117248,653318,51
117248,377732,51
117248,378628,51
117248,624128,51
117248,388994,51
117248,638976,51
117248,626178,51
117248,313094,51
117248,634374,51
886662,763782,61
886662,894854,61
886662,110343,61
886662,1025920,61
886662,755590,61
886662,1027974,61
886662,370182,61
886662,362374,61
886662,370566,61
886662,500743,61
886662,632710,61
886662,1041282,61
886662,378758,61
886662,1027974,61
886662,1027975,61
886662,114562,61
886662,638854,61
886662,519942,61
886662,101248,61
886662,372614,61
886662,100230,61
886662,1025542,61
886662,495489,61
886662,362374,61
886662,362246,61
886662,313222,61
886662,886663,61
886662,624518,61
886662,913286,61
886662,501638,61
886662,886664,61
886662,493318,61
886662,370566,61
886662,362112,61
886662,1025922,61
886662,903040,61
886662,501638,61
886662,493443,61
886662,782214,61
886662,653189,61
886662,1025922,61
886662,896640,61
886662,501638,61
886662,769926,61
886662,1017734,61
886662,376704,61
886662,509829,61
886662,361986,61
886662,910850,61
886662,370566,61
886662,1027974,61
886662,495494,61
886662,410119,61
886662,1027974,61
886662,902663,61
886662,1027971,61
886662,886660,61
886662,1042055,61
886662,894850,61
886662,912006,61
886662,519047,61
886662,1025670,61
886662,642564,61
886662,493440,61
886662,114566,61
886662,779142,61
886662,362374,61
886662,1043335,61
886662,362246,61
886662,894598,61
886662,631686,61
886662,500482,61
886662,1045382,61
886662,231298,61
886662,1017479,61
886662,1025922,61
886662,1027842,61
886662,361350,61
886662,364288,61
886662,362374,61
886662,501638,61
886662,102150,61
886662,503687,61
886662,114690,61
886662,886662,61
886662,638466,61
886662,886658,61
886662,1044355,61
886662,385927,61
886662,385798,61
886662,630662,61
886662,493442,61
886662,1017734,61
886662,1017734,61
886662,1025922,61
886662,1025926,61
886662,632706,61
886662,1027975,61
886662,385927,61
886662,894854,61
520070,769926,61
520070,1027970,61
520070,1044353,61
520070,1042311,61
520070,372614,61
520070,886662,61
520070,102279,61
520070,1027969,61
520070,900998,61
520070,1027972,61
520070,634759,61
520070,364038,61
520070,518022,61
520070,500614,61
520070,372614,61
520070,983943,61
520070,896898,61
520070,364420,61
520070,501638,61
520070,1041286,61
520070,757638,61
520070,885760,61
520070,1027974,61
520070,1027974,61
520070,1032071,61
520070,1025671,61
520070,1025926,61
520070,765824,61
520070,386950,61
520070,1025922,61
520070,1027974,61
520070,520071,61
520070,102278,61
520070,651136,61
520070,782214,61
520070,995202,61
520070,894598,61
520070,634758,61
520070,1025926,61
520070,1042310,61
520070,385927,61
520070,1027975,61
520070,769927,61
520070,452487,61
520070,362368,61
520070,786340,61
520070,106375,61
520070,372486,61
520070,896903,61
520070,388998,61
520070,503558,61
520070,1041029,61
520070,1025927,61
520070,110470,61
520070,493447,61
520070,1019782,61
520070,1042309,61
520070,765826,61
520070,372485,61
520070,765824,61
520070,1027970,61
520070,765831,61
520070,716294,61
520070,362370,61
520070,520071,61
520070,1025922,61
520070,896902,61
520070,262022,61
520070,1027975,61
520070,516743,61
520070,1044102,61
520070,523142,61
520070,1019782,61
520070,1042310,61
520070,1025798,61
520070,909958,61
520070,1017734,61
520070,493446,61
520070,388998,61
520070,1032068,61
520070,1025927,61
520070,362374,61
520070,1041287,61
520070,1017735,61
520070,1032070,61
520070,1027975,61
520070,387972,61
520070,1032071,61
520070,503686,61
520070,1027970,61
520070,737158,61
520070,1027974,61
520070,1042309,61
520070,1025926,61
520070,632706,61
520070,1044359,61
520070,634758,61
520070,507782,61
520070,786310,61
520070,519046,61
995207,600576,61
995207,520070,61
995207,1044359,61
995207,495490,61
995207,245638,61
995207,386950,61
995207,279429,61
995207,1032070,61
995207,769927,61
995207,520067,61
995207,1027968,61
995207,638855,61
995207,1027974,61
995207,1041284,61
995207,1042311,61
995207,1027974,61
995207,1032065,61
995207,1044227,61
995207,377734,61
995207,362374,61
995207,77703,61
995207,765831,61
995207,493190,61
995207,634791,61
995207,493446,61
995207,634758,61
995207,503686,61
995207,385920,61
995207,493446,61
995207,113540,61
995207,957443,61
995207,1032071,61
995207,503680,61
995207,786311,61
995207,235394,61
995207,765830,61
995207,700035,61
995207,501632,61
995207,1025671,61
995207,241543,61
995207,1042311,61
995207,1032070,61
995207,651142,61
995207,686591,61
995207,1027970,61
995207,960135,61
995207,370434,61
995207,651142,61
995207,1044359,61
995207,499591,61
995207,520071,61
995207,435520,61
995207,896903,61
995207,372614,61
995207,765827,61
995207,886662,61
995207,765831,61
995207,1025926,61
995207,1032070,61
995207,1025927,61
995207,361222,61
995207,387974,61
995207,1044358,61
995207,1041282,61
995207,1027975,61
995207,108450,61
995207,520070,61
995207,472012,61
995207,1025926,61
995207,852870,61
995207,1017734,61
995207,1017734,61
995207,769927,61
995207,952198,61
995207,106374,61
995207,1048199,61
995207,503687,61
995207,1048455,61
995207,503686,61
995207,362374,61
995207,1027462,61
995207,1027971,61
995207,1043335,61
995207,1017742,61
995207,952198,61
995207,765830,61
995207,1032066,61
995207,501248,61
995207,245638,61
995207,1032070,61
995207,333702,61
995207,501638,61
995207,780839,61
995207,781955,61
995207,1042310,61
995207,1027718,61
995207,1027974,61
995207,1027970,61
995207,911238,61
995207,501507,61
329222,67200,61
329222,475648,61
329222,378368,61
329222,910854,61
329222,410627,61
329222,386695,61
329222,909956,61
329222,781186,61
329222,385536,61
329222,959623,61
329222,1033088,61
329222,330758,61
329222,115204,61
329222,1017732,61
329222,364418,61
329222,110470,61
329222,632454,61
329222,123648,61
329222,886530,61
329222,1025926,61
329222,512,61
329222,352288,61
329222,360966,61
329222,1044102,61
329222,909826,61
329222,624130,61
329222,385798,61
329222,330500,61
329222,509830,61
329222,116610,61
329222,99968,61
329222,278600,61
329222,263681,61
329222,362374,61
329222,98816,61
329222,1030022,61
329222,518023,61
329222,788358,61
329222,99200,61
329222,361216,61
329222,894598,61
329222,344064,61
329222,370310,61
329222,387592,61
329222,360064,61
329222,509446,61
329222,370438,61
329222,886656,61
329222,362304,61
329222,385536,61
329222,361477,61
329222,1043337,61
329222,886272,61
329222,409608,61
329222,377344,61
329222,493318,61
329222,1041286,61
329222,754176,61
329222,912898,61
329222,952070,61
329222,100098,61
329222,123396,61
329222,894726,61
329222,952199,61
329222,516998,61
329222,549376,61
329222,780930,61
329222,1025926,61
329222,388998,61
329222,909952,61
329222,632706,61
329222,651138,61
329222,1024897,61
329222,67072,61
329222,516993,61
329222,1025921,61
329222,121348,61
329222,98816,61
329222,894466,61
329222,626562,61
329222,295683,61
329222,778175,61
329222,967554,61
329222,902144,61
329222,500224,61
329222,107264,61
329222,100096,61
329222,650758,61
329222,362112,61
329222,378758,61
329222,376832,61
329222,911878,61
329222,1017346,61
329222,370304,61
329222,1032070,61
329222,369154,61
329222,894598,61
329222,378884,61
329222,278594,61
329222,362370,61
1044230,372614,61
1044230,769927,61
1044230,503687,61
1044230,1032070,61
1044230,1043974,61
1044230,1036166,61
1044230,1027974,61
1044230,503559,61
1044230,1027975,61
1044230,1043334,61
1044230,361984,61
1044230,786318,61
1044230,769923,61
1044230,344576,61
1044230,1027975,61
1044230,501638,61
1044230,634758,61
1044230,786311,61
1044230,126726,61
1044230,114566,61
1044230,894854,61
1044230,519047,61
1044230,1044359,61
1044230,1048453,61
1044230,508673,61
1044230,1025798,61
1044230,638594,61
1044230,1044359,61
1044230,1027974,61
1044230,1032068,61
1044230,648710,61
1044230,261632,61
1044230,501254,61
1044230,295430,61
1044230,1032066,61
1044230,503687,61
1044230,385924,61
1044230,960135,61
1044230,894470,61
1044230,634756,61
1044230,1044358,61
1044230,1034118,61
1044230,520070,61
1044230,386823,61
1044230,493446,61
1044230,1032071,61
1044230,371588,61
1044230,505734,61
1044230,362242,61
1044230,1025927,61
1044230,632710,61
1044230,503302,61
1044230,1043974,61
1044230,257927,61
1044230,370566,61
1044230,361344,61
1044230,121730,61
1044230,1043335,61
1044230,1027975,61
1044230,1042309,61
1044230,886662,61
1044230,1027974,61
1044230,1027975,61
1044230,523719,61
1044230,1047047,61
1044230,888710,61
1044230,1027843,61
1044230,1027974,61
1044230,239234,61
1044230,1032070,61
1044230,585347,61
1044230,36610,61
1044230,1025798,61
1044230,1027974,61
1044230,1021702,61
1044230,501504,61
1044230,1027968,61
1044230,983936,61
1044230,993152,61
1044230,370566,61
1044230,1027842,61
1044230,638854,61
1044230,1042306,61
1044230,1043970,61
1044230,769927,61
1044230,896514,61
1044230,523142,61
1044230,1044355,61
