config_from,config_to,weight
520070,896902,49
520070,896903,10
520070,900994,3
520070,900998,12
520070,900999,7
520070,903046,5
520070,903047,5
520070,905094,18
520070,905102,1
520070,909958,9
520070,910086,7
520070,910214,14
520070,911238,14
520070,911239,6
520070,911247,3
520070,912006,7
520070,912262,2
520070,912903,2
520070,913030,5
520070,913283,8
520070,913286,20
520070,913287,9
520070,913294,6
520070,913295,8
520070,944002,1
520070,944006,2
520070,952198,8
520070,952199,13
520070,960002,6
520070,960130,5
520070,960135,4
520070,960384,3
520070,960386,5
520070,960390,8
520070,960391,1
520070,962437,6
520070,962438,2
520070,962439,8
520070,962446,1
520070,963079,4
520070,963335,4
520070,963591,3
520070,964103,9
520070,964231,1
520070,966534,1
520070,966535,4
520070,966542,1
520070,976386,7
520070,976774,7
520070,976775,5
520070,976782,4
520070,976783,2
520070,978434,1
520070,978823,2
520070,978831,5
520070,979719,3
520070,983939,1
520070,983943,8
520070,987011,5
520070,987014,1
520070,987015,19
520070,992134,1
520070,992135,8
520070,993154,4
520070,993158,4
520070,993159,2
520070,994183,6
520070,995202,2
520070,995203,1
520070,999302,4
520070,1009538,1
520070,1011584,4
520070,1011586,2
520070,1015808,3
520070,1016706,2
520070,1016710,7
520070,1016832,9
520070,1016834,2
520070,1017344,6
520070,1017478,2
520070,1017479,1
520070,1017603,1
520070,1017607,1
520070,1017729,1
520070,1017730,19
520070,1017731,1
520070,1017734,70
520070,1017735,51
520070,1019776,2
520070,1019777,17
520070,1019778,7
520070,1019779,6
520070,1019782,30
520070,1019783,25
520070,1023872,2
520070,1023878,7
520070,1024640,6
520070,1024896,1
520070,1024898,10
520070,1024902,4
520070,1024903,2
520070,1025536,1
520070,1025538,6
520070,1025542,10
520070,1025543,2
520070,1025666,5
520070,1025670,9
520070,1025671,10
520070,1025798,7
520070,1025920,9
520070,1025922,91
520070,1025923,16
520070,1025924,7
520070,1025925,30
520070,1025926,273
520070,1025927,56
520070,1026950,9
520070,1026951,2
520070,1027586,5
520070,1027591,5
520070,1027715,2
520070,1027718,5
520070,1027719,3
520070,1027726,7
520070,1027840,1
520070,1027842,2
520070,1027847,1
520070,1027968,40
520070,1027969,16
520070,1027970,134
520070,1027971,15
520070,1027972,24
520070,1027973,36
520070,1027974,323
520070,1027975,304
520070,1027978,1
520070,1027982,6
520070,1028736,8
520070,1030019,2
520070,1030023,6
520070,1031046,2
520070,1031047,1
520070,1031811,5
520070,1031815,4
520070,1032064,4
520070,1032066,1
520070,1032067,1
520070,1032068,8
520070,1032069,6
520070,1032070,87
520070,1032071,140
520070,1032078,19
520070,1033094,1
520070,1034114,3
520070,1034116,1
520070,1034118,4
520070,1034119,2
520070,1036166,22
520070,1036167,2
520070,1038215,4
520070,1040517,12
520070,1040525,2
520070,1040898,1
520070,1040900,1
520070,1040901,1
520070,1040902,2
520070,1041028,3
520070,1041029,7
520070,1041030,11
520070,1041031,6
520070,1041037,2
520070,1041281,1
520070,1041283,2
520070,1041284,1
520070,1041285,4
520070,1041286,67
520070,1041287,16
520070,1041922,5
520070,1041926,27
520070,1041927,1
520070,1042050,2
520070,1042054,12
520070,1042055,9
520070,1042304,7
520070,1042306,39
520070,1042307,10
520070,1042308,8
520070,1042309,5
520070,1042310,111
520070,1042311,97
520070,1042318,2
520070,1042319,8
520070,1043078,2
520070,1043079,7
520070,1043329,1
520070,1043332,2
520070,1043333,7
520070,1043334,50
520070,1043335,16
520070,1043349,2
520070,1043351,4
520070,1043970,13
520070,1043974,11
520070,1043975,7
520070,1044098,1
520070,1044099,2
520070,1044102,24
520070,1044103,14
520070,1044110,4
520070,1044230,19
520070,1044231,11
520070,1044246,2
520070,1044352,1
520070,1044353,22
520070,1044354,46
520070,1044355,19
520070,1044356,18
520070,1044357,6
520070,1044358,334
520070,1044359,351
520070,1044366,2
520070,1044367,9
520070,1044374,2
520070,1044996,1
520070,1045120,4
520070,1045124,2
520070,1046407,1
520070,1047044,4
520070,1047172,4
520070,1047430,7
520070,1047431,1
520070,1048198,22
520070,1048199,9
520070,1048326,9
520070,1048452,2
520070,1048454,75
520070,1048455,51
520070,1048484,3
761734,99200,3
761734,99206,14
761734,99840,22
761734,100096,10
761734,100224,18
761734,100226,10
761734,100228,4
761734,100230,30
761734,100231,6
761734,102018,1
761734,102272,12
761734,102274,11
761734,102276,7
761734,102278,21
761734,102279,1
761734,104320,7
761734,104326,16
761734,105862,4
761734,106278,1
761734,106368,2
761734,106370,9
761734,106372,8
761734,106373,4
761734,106374,16
761734,106383,3
761734,106406,1
761734,108032,2
761734,108160,6
761734,108162,6
761734,108166,1
761734,108290,2
761734,108416,3
761734,108418,15
761734,108419,16
761734,108422,24
761734,109440,1
761734,110208,3
761734,110210,13
761734,110213,1
761734,110214,11
761734,110340,3
761734,110464,18
761734,110466,2
761734,110468,1
761734,110470,69
761734,110471,9
761734,112518,2
761734,114110,2
761734,114560,2
761734,114562,2
761734,114566,14
761734,114567,11
761734,114582,2
761734,114598,1
761734,119686,1
761734,121734,7
761734,121735,2
761734,123392,17
761734,123520,2
761734,124416,2
761734,124544,1
761734,124550,5
761734,126464,5
761734,126466,2
761734,126470,2
761734,126597,1
761734,126598,4
761734,126854,4
761734,129926,4
761734,129927,13
761734,130948,6
761734,130950,21
761734,232838,8
761734,233350,4
761734,233351,12
761734,236934,5
761734,237350,1
761734,237442,1
761734,237445,2
761734,237446,10
761734,237447,4
761734,237478,1
761734,237479,1
761734,239494,3
761734,241538,2
761734,241539,5
761734,241542,3
761734,241543,1
761734,243590,3
761734,245634,15
761734,245635,9
761734,245638,37
761734,245639,4
761734,245654,3
761734,245670,3
761734,245686,1
761734,252807,9
761734,253318,1
761734,253831,7
761734,256896,1
761734,257920,3
761734,257926,1
761734,260994,13
761734,260999,5
761734,262016,1
761734,262019,2
761734,262022,11
761734,262023,14
761734,330758,1
761734,331012,1
761734,331014,5
761734,360962,3
761734,360966,8
761734,361218,1
761734,361219,1
761734,361222,8
761734,361223,2
761734,361344,2
761734,361346,7
761734,361350,21
761734,361472,3
761734,361474,3
761734,361476,1
761734,361478,5
761734,361734,1
761734,361735,5
761734,361984,17
761734,361986,26
761734,361988,4
761734,361990,1
761734,362112,3
761734,362114,4
761734,362118,1
761734,362240,1
761734,362242,9
761734,362243,1
761734,362244,1
761734,362246,15
761734,362247,3
761734,362368,16
761734,362370,29
761734,362374,107
761734,363526,2
761734,363780,3
761734,364162,4
761734,364422,16
761734,366470,22
761734,367876,11
761734,368004,2
761734,368006,3
761734,368518,17
761734,368526,1
761734,368527,4
761734,369536,13
761734,369538,3
761734,369540,9
761734,369542,1
761734,369550,1
761734,370176,4
761734,370178,1
761734,370180,4
761734,370304,11
761734,370308,7
761734,370432,1
761734,370560,6
761734,370562,15
761734,370563,1
761734,370564,5
761734,370566,10
761734,372352,2
761734,372518,1
761734,372608,3
761734,372610,6
761734,372612,8
761734,372614,32
761734,372646,5
761734,376710,8
761734,377344,2
761734,377602,3
761734,377606,13
761734,377734,12
761734,378624,1
761734,378626,10
761734,378630,2
761734,378752,2
761734,378754,2
761734,378758,42
761734,380806,12
761734,383879,5
761734,385670,5
761734,385926,15
761734,385934,2
761734,386564,1
761734,386688,1
761734,386692,8
761734,386694,17
761734,386946,6
761734,386950,8
761734,388992,1
761734,388994,5
761734,388996,1
761734,388998,23
761734,393094,15
761734,429959,1
761734,462727,1
761734,466823,1
761734,467840,5
761734,470915,6
761734,470919,2
761734,475014,2
761734,475015,4
761734,484224,9
761734,484225,3
761734,492294,4
761734,493058,15
761734,493314,2
761734,493440,6
761734,493442,7
761734,493444,3
761734,493446,28
761734,493447,19
761734,495398,1
761734,495494,3
761734,495495,9
761734,497542,8
761734,499590,3
761734,499591,6
761734,499598,4
761734,500608,9
761734,500609,2
761734,500610,2
761734,500614,6
761734,501376,3
761734,501632,19
761734,501633,6
761734,501634,33
761734,501638,20
761734,503554,2
761734,503590,3
761734,503680,4
761734,503682,8
761734,503683,3
761734,503686,13
761734,503687,12
761734,505734,4
761734,507655,1
761734,507778,8
761734,507779,5
761734,507782,9
761734,507783,8
761734,507791,10
761734,507814,3
761734,508416,1
761734,508678,1
761734,508800,5
761734,508806,1
761734,509826,1
761734,509828,7
761734,509830,9
761734,509831,2
761734,511878,8
761734,511879,14
761734,511887,1
761734,514951,5
761734,515460,4
761734,515462,3
761734,515972,3
761734,515974,14
761734,515975,3
761734,515982,4
761734,515983,3
761734,516866,5
761734,516868,2
761734,516869,1
761734,516992,3
761734,516993,1
761734,516994,4
761734,516998,18
761734,516999,1
761734,517767,6
761734,517890,4
761734,518016,2
761734,518018,14
761734,518022,2
761734,518023,11
761734,519046,2
761734,519815,10
761734,519938,9
761734,520066,7
761734,520070,7
761734,520071,24
761734,522118,3
761734,522119,8
761734,523138,2
761734,524038,15
761734,524039,1
761734,524166,26
761734,524174,1
761734,524175,4
761734,558982,1
761734,561030,1
761734,566913,5
761734,601991,1
761734,623494,21
761734,623618,4
761734,623874,1
761734,624128,6
761734,624130,7
761734,624262,2
761734,624512,6
761734,624514,5
761734,624516,3
761734,624518,42
761734,625542,3
761734,626182,2
761734,626310,1
761734,626438,4
761734,626560,1
761734,626562,33
761734,626566,90
761734,628612,1
761734,628614,24
761734,630206,7
761734,630400,17
761734,630404,9
761734,630534,2
761734,630566,7
761734,630656,8
761734,630658,18
761734,630660,15
761734,630661,2
761734,630662,131
761734,630671,4
761734,630678,2
761734,630688,3
761734,630690,6
761734,630692,1
761734,631682,20
761734,632066,1
761734,632322,5
761734,632326,2
761734,632449,29
761734,632450,1
761734,632454,7
761734,632578,1
761734,632704,5
761734,632705,1
761734,632706,42
761734,632710,34
761734,634368,31
761734,634370,11
761734,634372,6
761734,634374,17
761734,634496,21
761734,634498,35
761734,634500,17
761734,634501,23
761734,634502,71
761734,634503,8
761734,634530,3
761734,634534,1
761734,634626,21
761734,634628,1
761734,634630,23
761734,634752,64
761734,634754,95
761734,634755,10
761734,634756,1
761734,634758,185
761734,634759,30
761734,634786,5
761734,636806,8
761734,637828,2
761734,638398,6
761734,638464,3
761734,638592,13
761734,638597,2
761734,638598,14
761734,638848,24
761734,638849,7
761734,638850,19
761734,638852,10
761734,638853,6
761734,638854,231
761734,638855,4
761734,638858,1
761734,638866,4
761734,638870,11
761734,638871,10
761734,638882,6
761734,638886,49
761734,638887,14
761734,638890,4
761734,638894,2
761734,638895,3
761734,638898,2
761734,638902,2
761734,638903,5
761734,638910,4
761734,638954,3
761734,640902,4
761734,647046,19
761734,647090,1
761734,647094,1
761734,647680,2
761734,648832,5
761734,649090,2
761734,650752,1
761734,650880,5
761734,650882,10
761734,650885,4
761734,650887,4
761734,651136,2
761734,651138,12
761734,651142,41
761734,651143,11
761734,654982,1
761734,655110,8
761734,655234,6
761734,655236,6
761734,655238,25
761734,655254,3
761734,655255,4
761734,655270,14
761734,655272,1
761734,655274,1
761734,655286,12
761734,655288,1
761734,655338,2
761734,659334,1
761734,667526,1
761734,690055,9
761734,692102,9
761734,692103,4
761734,696198,4
761734,696199,1
761734,733062,2
761734,733063,3
761734,737152,3
761734,737158,13
761734,737190,3
761734,737206,1
761734,754566,1
761734,755202,2
761734,755203,1
761734,755329,3
761734,755584,7
761734,755586,3
761734,755590,28
761734,755591,1
761734,757254,3
761734,757382,1
761734,757383,3
761734,757510,12
761734,757632,3
761734,757634,16
761734,757635,2
761734,757636,3
761734,757637,2
761734,757638,71
761734,757639,26
761734,758662,3
761734,759682,1
761734,759684,6
761734,759686,22
761734,760710,9
761734,761262,1
761734,761278,1
761734,761510,13
761734,761603,2
761734,761606,1
761734,761622,4
761734,761638,3
761734,761728,6
761734,761729,1
761734,761730,52
761734,761731,1
761734,761732,17
761734,761733,1
761734,761734,449
761734,761735,56
761734,761742,1
761734,761743,1
761734,761750,7
761734,761751,8
761734,761762,10
761734,761766,65
761734,761767,11
761734,761774,1
761734,761782,31
761734,761783,1
761734,763521,12
761734,763522,2
761734,763526,7
761734,763651,2
761734,763655,1
761734,763776,2
761734,763777,11
761734,763778,4
761734,763782,18
761734,763783,12
761734,765440,6
761734,765568,6
761734,765570,5
761734,765571,1
761734,765572,8
761734,765573,12
761734,765574,1
761734,765575,16
761734,765696,10
761734,765698,9
761734,765702,9
761734,765730,2
761734,765825,19
761734,765826,56
761734,765827,9
761734,765828,12
761734,765829,6
761734,765830,120
761734,765831,47
761734,765858,10
761734,765862,1
761734,766849,9
761734,766852,5
761734,766853,2
761734,766854,12
761734,767872,1
761734,767873,10
761734,767874,2
761734,767876,1
761734,767877,2
761734,768936,2
761734,769536,10
761734,769664,1
761734,769666,3
761734,769669,6
761734,769670,4
761734,769671,28
761734,769698,1
761734,769702,4
761734,769703,6
761734,769719,3
761734,769792,9
761734,769794,1
761734,769795,2
761734,769798,5
761734,769920,46
761734,769921,28
761734,769922,89
761734,769923,15
761734,769924,21
761734,769926,415
761734,769927,187
761734,769930,2
761734,769934,24
761734,769942,14
761734,769952,8
761734,769954,40
761734,769958,38
761734,769959,27
761734,769960,6
761734,769966,6
761734,769974,21
761734,769975,13
761734,769982,1
761734,770023,8
761734,770038,3
761734,770039,26
761734,777094,5
761734,778114,3
761734,778115,1
761734,778118,18
761734,778119,3
761734,779142,9
761734,780166,7
761734,781190,3
761734,781824,3
761734,781952,6
761734,781954,2
761734,782208,4
761734,782210,15
761734,782214,66
761734,782215,21
761734,782242,8
761734,785059,1
761734,785063,1
761734,785158,2
761734,785282,10
761734,785286,4
761734,785298,7
761734,785314,9
761734,785315,1
761734,785318,6
761734,785330,1
761734,785927,1
761734,786050,4
761734,786082,6
761734,786086,2
761734,786087,18
761734,786182,12
761734,786183,12
761734,786304,7
761734,786306,20
761734,786307,15
761734,786310,108
761734,786311,31
761734,786326,7
761734,786327,6
761734,786342,47
761734,786343,6
761734,786358,2
761734,786407,8
761734,885634,3
761734,885638,30
761734,885639,1
761734,886272,3
761734,886274,3
761734,886276,1
761734,886278,13
761734,886402,2
761734,886406,9
761734,886662,69
761734,888326,2
761734,888582,3
761734,888710,18
761734,888711,1
761734,890758,14
761734,890759,1
761734,892806,6
761734,893828,1
761734,893830,3
761734,894466,1
761734,894470,3
761734,894594,9
761734,894598,18
761734,894720,1
761734,894722,1
761734,894848,10
761734,894849,1
761734,894850,28
761734,894851,3
761734,894854,50
761734,894855,7
761734,895876,2
761734,896896,8
761734,896898,6
761734,896900,1
761734,896902,23
761734,901030,12
761734,901120,3
761734,901632,2
761734,901760,1
761734,902016,10
761734,902022,5
761734,903040,2
761734,903046,19
761734,905094,2
761734,906118,2
761734,907142,13
761734,909824,3
761734,909952,1
761734,910214,2
761734,910848,2
761734,910854,5
761734,910976,3
761734,910982,3
761734,911232,3
761734,911235,2
761734,911238,10
761734,911239,1
761734,913280,2
761734,913282,8
761734,913286,25
761734,913287,30
761734,917382,3
761734,917414,8
761734,949799,3
761734,954247,5
761734,962439,9
761734,982566,6
761734,982567,9
761734,982583,2
761734,999302,1
761734,1016704,1
761734,1017344,5
761734,1017346,16
761734,1017347,2
761734,1017350,2
761734,1017351,6
761734,1017472,3
761734,1017474,4
761734,1017602,5
761734,1017606,5
761734,1017728,28
761734,1017730,19
761734,1017731,16
761734,1017734,50
761734,1017735,25
761734,1019398,1
761734,1019399,1
761734,1019654,6
761734,1019686,4
761734,1019687,2
761734,1019778,3
761734,1019779,13
761734,1019781,10
761734,1019782,36
761734,1019783,19
761734,1019815,1
761734,1021830,30
761734,1021831,7
761734,1023527,1
761734,1023750,2
761734,1023782,1
761734,1023783,8
761734,1023791,1
761734,1023878,62
761734,1023879,24
761734,1023911,11
761734,1024896,5
761734,1024897,2
761734,1024898,1
761734,1024899,2
761734,1024902,7
761734,1024903,11
761734,1024910,3
761734,1024911,3
761734,1025664,4
761734,1025666,21
761734,1025670,6
761734,1025794,21
761734,1025795,1
761734,1025920,26
761734,1025921,4
761734,1025922,82
761734,1025923,1
761734,1025926,161
761734,1025927,70
761734,1025934,13
761734,1026946,2
761734,1026947,1
761734,1026950,2
761734,1026951,2
761734,1027591,6
761734,1027712,5
761734,1027715,1
761734,1027719,15
761734,1027968,5
761734,1027969,23
761734,1027970,30
761734,1027971,4
761734,1027973,6
761734,1027974,153
761734,1027975,171
761734,1027978,2
761734,1027982,8
761734,1028002,19
761734,1029894,3
761734,1029895,7
761734,1030016,1
761734,1030022,5
761734,1030023,10
761734,1031719,8
761734,1031815,13
761734,1032064,5
761734,1032065,4
761734,1032066,22
761734,1032067,8
761734,1032070,64
761734,1032071,64
761734,1032102,28
761734,1032103,2
761734,1032110,4
761734,1032118,2
761734,1032704,1
761734,1033088,12
761734,1033728,8
761734,1034112,6
761734,1034114,5
761734,1036166,7
761734,1036167,1
761734,1037190,6
