config_from,config_to,t_to,sample_to
632710,1027974,10,2
894854,1027974,10,2
894854,1027974,10,2
524167,1027974,10,2
894854,1027974,10,2
524167,1027974,10,2
787334,1027974,10,2
524167,1027974,10,2
388999,1027974,10,2
1040902,1027974,10,2
894854,1027974,10,2
634754,1027974,10,2
501638,1027974,10,2
484230,1027974,10,2
886658,1027974,10,2
484230,1027974,10,2
484230,1027974,10,2
759687,1027974,10,2
361346,1027974,10,2
894854,1027974,10,2
894855,1027974,10,2
651170,1027974,10,2
484230,1027974,10,2
886658,1027974,10,2
484230,1027974,10,2
759687,1027974,10,2
1048454,1027974,10,2
1048454,1027974,10,2
1032066,1027974,10,2
894854,1027974,10,2
759687,1027974,10,2
508422,1027974,10,2
632710,1027974,10,2
484230,1027974,10,2
894854,1027974,10,2
388999,1027974,10,2
388999,1027974,10,2
362376,1027974,10,2
1032066,1027974,10,2
1032066,1027974,10,2
362376,1027974,10,2
524167,1027974,10,2
654262,1027974,10,2
638886,1027974,10,2
392710,1027974,10,2
1043334,1027974,10,2
774016,1027974,10,2
1044358,1027974,10,2
1036215,1027974,10,2
515974,1027974,10,2
516998,1027974,10,2
515974,1027974,10,2
1036215,1027974,10,2
763522,1027974,10,2
1044355,1027974,10,2
638886,1027974,10,2
634754,1027974,10,2
774016,1027974,10,2
1036215,1027974,10,2
632320,1027974,10,2
651170,1027974,10,2
774016,1027974,10,2
1044355,1027974,10,2
515974,1027974,10,2
1032102,1027974,10,2
516998,1027974,10,2
516995,1027974,10,2
1032102,1027974,10,2
1042306,1027974,10,2
1042306,1027974,10,2
638886,1027974,10,2
362374,1027974,10,2
516995,1027974,10,2
515974,1027974,10,2
1042306,1027974,10,2
515974,1027974,10,2
1048454,1027974,10,2
1032102,1027974,10,2
1044358,1027974,10,2
516998,1027974,10,2
1043334,1027974,10,2
638854,1027974,10,2
370564,1027974,10,2
1036215,1027974,10,2
1031685,1027974,10,2
651170,1027974,10,2
1036215,1027974,10,2
362382,1027974,10,2
651170,1027974,10,2
1043334,1027974,10,2
1044355,1027974,10,2
1036215,1027974,10,2
1042306,1027974,10,2
1032102,1027974,10,2
1044358,1027974,10,2
654262,1027974,10,2
1032102,1027974,10,2
654262,1027974,10,2
1032102,1027974,10,2
1044355,1027974,10,2
654262,1027974,10,2
638854,1027974,10,2
515974,1027974,10,2
1044355,1027974,10,2
638886,1027974,10,2
516998,1027974,10,2
763522,1027974,10,2
1043334,1027974,10,2
516998,1027974,10,2
894855,1027974,10,2
774016,1027974,10,2
1044355,1027974,10,2
894855,1027974,10,2
1042306,1027974,10,2
774016,1027974,10,2
517632,1027974,10,2
493442,1027974,10,2
1044355,1027974,10,2
388999,1027974,10,2
493442,1027974,10,2
493442,1027974,10,2
1044358,1027974,10,2
388999,1027974,10,2
759687,1027974,10,2
516995,1027974,10,2
493442,1027974,10,2
388999,1027974,10,2
1044358,1027974,10,2
388999,1027974,10,2
894855,1027974,10,2
787334,1027974,10,2
493442,1027974,10,2
894855,1027974,10,2
1042306,1027974,10,2
1040902,1027974,10,2
638886,1027974,10,2
501638,1027974,10,2
1042306,1027974,10,2
1032066,1027974,10,2
774016,1027974,10,2
894855,1027974,10,2
759687,1027974,10,2
759687,1027974,10,2
1042306,1027974,10,2
388999,1027974,10,2
388999,1027974,10,2
1042306,1027974,10,2
1042306,1027974,10,2
1044355,1027974,10,2
507654,1027974,10,2
516995,1027974,10,2
1032102,1027974,10,2
519686,1027974,10,2
516995,1027974,10,2
1043334,1027974,10,2
1044355,1027974,10,2
362370,1027974,10,2
519686,1027974,10,2
517632,1027974,10,2
515974,1027974,10,2
1043334,1027974,10,2
1044355,1027974,10,2
515974,1027974,10,2
759687,1027974,10,2
894855,1027974,10,2
1032066,1027974,10,2
894855,1027974,10,2
1041922,1027974,10,2
1032066,1027974,10,2
763522,1027974,10,2
894855,1027974,10,2
493442,1027974,10,2
774016,1027974,10,2
886662,1027974,10,2
978831,1027974,10,2
648838,1027974,10,2
632706,1027974,10,2
1042305,1027974,10,2
1042305,1027974,10,2
1042305,1027974,10,2
1042305,1027974,10,2
632706,1027974,10,2
520071,1027974,10,2
1042305,1027974,10,2
114566,1027974,10,2
1025927,1027974,10,2
1042305,1027974,10,2
632706,1027974,10,2
1042305,1027974,10,2
632706,1027974,10,2
1025927,1027974,10,2
1044102,1027974,10,2
902020,1027974,10,2
1027975,1027974,10,2
765831,1027974,10,2
765831,1027974,10,2
902020,1027974,10,2
1044102,1027974,10,2
1025927,1027974,10,2
1042305,1027974,10,2
1025927,1027974,10,2
902020,1027974,10,2
1044102,1027974,10,2
1025927,1027974,10,2
1044102,1027974,10,2
1044102,1027974,10,2
1044102,1027974,10,2
1025927,1027974,10,2
632706,1027974,10,2
1042305,1027974,10,2
632706,1027974,10,2
388998,1027974,10,2
388998,1027974,10,2
388998,1027974,10,2
1027719,1027974,10,2
520071,1027974,10,2
388998,1027974,10,2
388998,1027974,10,2
388998,1027974,10,2
1027719,1027974,10,2
388998,1027974,10,2
632448,1027974,10,2
1027719,1027974,10,2
1027975,1027974,10,2
1027719,1027974,10,2
1027719,1027974,10,2
114566,1027974,10,2
388998,1027974,10,2
388998,1027974,10,2
1042305,1027974,10,2
1042305,1027974,10,2
1027975,1027974,10,2
520071,1027974,10,2
1025927,1027974,10,2
1025927,1027974,10,2
388998,1027974,10,2
1025927,1027974,10,2
520071,1027974,10,2
896898,1027974,10,2
520071,1027974,10,2
517126,1027974,10,2
517126,1027974,10,2
1025927,1027974,10,2
520071,1027974,10,2
632448,1027974,10,2
520071,1027974,10,2
114566,1027974,10,2
652162,1027974,10,2
1041280,1027974,10,2
1041280,1027974,10,2
1041280,1027974,10,2
507778,1027974,10,2
114566,1027974,10,2
518918,1027974,10,2
507778,1027974,10,2
114566,1027974,10,2
507778,1027974,10,2
1033990,1027974,10,2
1033990,1027974,10,2
507778,1027974,10,2
1033990,1027974,10,2
507778,1027974,10,2
518918,1027974,10,2
518918,1027974,10,2
518918,1027974,10,2
896903,1027974,10,2
896903,1027974,10,2
520065,1027974,10,2
896903,1027974,10,2
507778,1027974,10,2
652162,1027974,10,2
520071,1027974,10,2
507778,1027974,10,2
518918,1027974,10,2
518918,1027974,10,2
507778,1027974,10,2
507778,1027974,10,2
520071,1027974,10,2
507778,1027974,10,2
1041280,1027974,10,2
1041280,1027974,10,2
518918,1027974,10,2
692102,1027974,10,2
1033990,1027974,10,2
1044102,1027974,10,2
692102,1027974,10,2
1033990,1027974,10,2
692102,1027974,10,2
765831,1027974,10,2
692102,1027974,10,2
1027975,1027974,10,2
765831,1027974,10,2
520071,1027974,10,2
520071,1027974,10,2
520071,1027974,10,2
1044102,1027974,10,2
692102,1027974,10,2
520071,1027974,10,2
520071,1027974,10,2
692102,1027974,10,2
765831,1027974,10,2
1041280,1027974,10,2
765830,1027974,10,2
765830,1027974,10,2
765831,1027974,10,2
1033990,1027974,10,2
692102,1027974,10,2
765831,1027974,10,2
1041280,1027974,10,2
1033990,1027974,10,2
765831,1027974,10,2
1041280,1027974,10,2
692102,1027974,10,2
765831,1027974,10,2
114566,1027974,10,2
1027719,1027974,10,2
126854,1027974,10,2
1027719,1027974,10,2
655286,1027974,10,2
1025539,1027974,10,2
239488,1027974,10,2
123399,1027974,10,2
239488,1027974,10,2
638850,1027974,10,2
638850,1027974,10,2
638850,1027974,10,2
239488,1027974,10,2
638850,1027974,10,2
638850,1027974,10,2
1025924,1027974,10,2
638850,1027974,10,2
638850,1027974,10,2
638850,1027974,10,2
1025922,1027974,10,2
634752,1027974,10,2
1025922,1027974,10,2
1025922,1027974,10,2
1025924,1027974,10,2
1025922,1027974,10,2
634752,1027974,10,2
1025924,1027974,10,2
754560,1027974,10,2
1025922,1027974,10,2
1025922,1027974,10,2
634752,1027974,10,2
1025922,1027974,10,2
1025924,1027974,10,2
1025922,1027974,10,2
1025922,1027974,10,2
1025539,1027974,10,2
754560,1027974,10,2
754560,1027974,10,2
754560,1027974,10,2
913286,1027974,10,2
913286,1027974,10,2
503682,1027974,10,2
913286,1027974,10,2
761734,1027974,10,2
503687,1027974,10,2
503687,1027974,10,2
1025539,1027974,10,2
913286,1027974,10,2
913286,1027974,10,2
1033090,1027974,10,2
503687,1027974,10,2
913286,1027974,10,2
761734,1027974,10,2
913286,1027974,10,2
1025922,1027974,10,2
1033090,1027974,10,2
503687,1027974,10,2
648838,1027974,10,2
1025539,1027974,10,2
450567,1027974,10,2
503687,1027974,10,2
503682,1027974,10,2
503687,1027974,10,2
503687,1027974,10,2
1033090,1027974,10,2
503687,1027974,10,2
503682,1027974,10,2
503687,1027974,10,2
503682,1027974,10,2
503687,1027974,10,2
503682,1027974,10,2
1033090,1027974,10,2
1025922,1027974,10,2
1025924,1027974,10,2
896898,1027974,10,2
886660,1027974,10,2
503558,1027974,10,2
896898,1027974,10,2
886660,1027974,10,2
126854,1027974,10,2
634370,1027974,10,2
503558,1027974,10,2
886660,1027974,10,2
886660,1027974,10,2
1044097,1027974,10,2
1044097,1027974,10,2
763782,1027974,10,2
763782,1027974,10,2
763782,1027974,10,2
126854,1027974,10,2
896898,1027974,10,2
503558,1027974,10,2
126854,1027974,10,2
1027719,1027974,10,2
1027975,1027974,10,2
632448,1027974,10,2
632448,1027974,10,2
126854,1027974,10,2
503558,1027974,10,2
503558,1027974,10,2
896898,1027974,10,2
1027975,1027974,10,2
503558,1027974,10,2
886660,1027974,10,2
503558,1027974,10,2
1027975,1027974,10,2
503558,1027974,10,2
886660,1027974,10,2
520065,1027974,10,2
763782,1027974,10,2
763782,1027974,10,2
1044097,1027974,10,2
1044097,1027974,10,2
1044353,1027974,10,2
650754,1027974,10,2
1044353,1027974,10,2
1044353,1027974,10,2
1044097,1027974,10,2
1044097,1027974,10,2
1040896,1027974,10,2
1044353,1027974,10,2
1044353,1027974,10,2
1025924,1027974,10,2
1044353,1027974,10,2
1025922,1027974,10,2
1044353,1027974,10,2
763782,1027974,10,2
126854,1027974,10,2
1027975,1027974,10,2
763782,1027974,10,2
763782,1027974,10,2
763782,1027974,10,2
763782,1027974,10,2
763782,1027974,10,2
763782,1027974,10,2
1044097,1027974,10,2
1044097,1027974,10,2
763782,1027974,10,2
763782,1027974,10,2
126854,1027974,10,2
763782,1027974,10,2
1044097,1027974,10,2
763782,1027974,10,2
126854,1027974,10,2
913286,1027974,10,2
765830,1027974,10,2
518918,1027974,10,2
385926,1027974,10,2
769922,1027974,10,2
769922,1027974,10,2
636806,1027974,10,2
636806,1027974,10,2
636806,1027974,10,2
1044134,1027974,10,2
1044134,1027974,10,2
385926,1027974,10,2
329222,1027974,10,2
1044134,1027974,10,2
1044134,1027974,10,2
1044134,1027974,10,2
636806,1027974,10,2
1044134,1027974,10,2
1044134,1027974,10,2
911238,1027974,10,2
1031046,1027974,10,2
493447,1027974,10,2
995207,1027974,10,2
1031046,1027974,10,2
1031046,1027974,10,2
493447,1027974,10,2
769922,1027974,10,2
493447,1027974,10,2
1031046,1027974,10,2
1031046,1027974,10,2
655238,1027974,10,2
1044134,1027974,10,2
1044134,1027974,10,2
1044134,1027974,10,2
493447,1027974,10,2
769922,1027974,10,2
769922,1027974,10,2
636806,1027974,10,2
1017606,1027974,10,2
911239,1027974,10,2
1044230,1027974,10,2
911238,1027974,10,2
372610,1027974,10,2
1044230,1027974,10,2
1017606,1027974,10,2
1044230,1027974,10,2
372610,1027974,10,2
1044230,1027974,10,2
372610,1027974,10,2
1044230,1027974,10,2
1044230,1027974,10,2
634502,1027974,10,2
1044230,1027974,10,2
995207,1027974,10,2
636806,1027974,10,2
1044230,1027974,10,2
329222,1027974,10,2
385926,1027974,10,2
1017606,1027974,10,2
636806,1027974,10,2
1044230,1027974,10,2
1017606,1027974,10,2
634502,1027974,10,2
1044230,1027974,10,2
1017606,1027974,10,2
1017606,1027974,10,2
1017606,1027974,10,2
1017606,1027974,10,2
1017606,1027974,10,2
1017606,1027974,10,2
1017606,1027974,10,2
911239,1027974,10,2
995207,1027974,10,2
995207,1027974,10,2
493446,1027974,10,2
520070,1027974,10,2
910982,1027974,10,2
493446,1027974,10,2
493446,1027974,10,2
520070,1027974,10,2
1041024,1027974,10,2
520070,1027974,10,2
1041024,1027974,10,2
493446,1027974,10,2
634502,1027974,10,2
886662,1027974,10,2
520070,1027974,10,2
520070,1027974,10,2
910982,1027974,10,2
520070,1027974,10,2
520070,1027974,10,2
886662,1027974,10,2
886662,1027974,10,2
520070,1027974,10,2
520070,1027974,10,2
520070,1027974,10,2
886662,1027974,10,2
910982,1027974,10,2
886662,1027974,10,2
520070,1027974,10,2
886662,1027974,10,2
910982,1027974,10,2
655238,1027974,10,2
886662,1027974,10,2
520070,1027974,10,2
886662,1027974,10,2
493446,1027974,10,2
493446,1027974,10,2
634502,1027974,10,2
493447,1027974,10,2
976775,1027974,10,2
976775,1027974,10,2
493447,1027974,10,2
995207,1027974,10,2
976775,1027974,10,2
995207,1027974,10,2
995207,1027974,10,2
1031046,1027974,10,2
634502,1027974,10,2
1031046,1027974,10,2
634502,1027974,10,2
1031046,1027974,10,2
995207,1027974,10,2
995207,1027974,10,2
1031046,1027974,10,2
976775,1027974,10,2
995207,1027974,10,2
520070,1027974,10,2
260992,1027974,10,2
520070,1027974,10,2
910982,1027974,10,2
520070,1027974,10,2
910982,1027974,10,2
631680,1027974,10,2
655238,1027974,10,2
976775,1027974,10,2
995207,1027974,10,2
634502,1027974,10,2
493447,1027974,10,2
995207,1027974,10,2
976775,1027974,10,2
976775,1027974,10,2
1044230,1027974,10,2
372610,1027974,10,2
911239,1027974,10,2
499462,1027974,10,2
894598,1027974,10,2
499462,1027974,10,2
913282,1027974,10,2
894598,1027974,10,2
1044356,1027974,10,2
913282,1027974,10,2
1044356,1027974,10,2
508678,1027974,10,2
894598,1027974,10,2
894598,1027974,10,2
894598,1027974,10,2
894598,1027974,10,2
508678,1027974,10,2
894598,1027974,10,2
913282,1027974,10,2
886274,1027974,10,2
1044356,1027974,10,2
765830,1027974,10,2
1047431,1027974,10,2
1047431,1027974,10,2
501634,1027974,10,2
1044356,1027974,10,2
499462,1027974,10,2
1044356,1027974,10,2
1047431,1027974,10,2
1047431,1027974,10,2
1044356,1027974,10,2
886274,1027974,10,2
508678,1027974,10,2
913282,1027974,10,2
1047431,1027974,10,2
913282,1027974,10,2
894598,1027974,10,2
516997,1027974,10,2
520065,1027974,10,2
518918,1027974,10,2
518918,1027974,10,2
520065,1027974,10,2
518918,1027974,10,2
896903,1027974,10,2
520065,1027974,10,2
765830,1027974,10,2
520065,1027974,10,2
896903,1027974,10,2
896903,1027974,10,2
520065,1027974,10,2
520065,1027974,10,2
499462,1027974,10,2
518918,1027974,10,2
765830,1027974,10,2
896903,1027974,10,2
913282,1027974,10,2
894598,1027974,10,2
913282,1027974,10,2
913282,1027974,10,2
650752,1027974,10,2
516997,1027974,10,2
894598,1027974,10,2
520065,1027974,10,2
913282,1027974,10,2
520071,1027974,10,2
913282,1027974,10,2
516997,1027974,10,2
913282,1027974,10,2
520065,1027974,10,2
520065,1027974,10,2
913282,1027974,10,2
501634,1027974,10,2
501634,1027974,10,2
501634,1027974,10,2
911238,1027974,10,2
1027842,1027974,10,2
911238,1027974,10,2
886272,1027974,10,2
911238,1027974,10,2
634502,1027974,10,2
1027842,1027974,10,2
1027842,1027974,10,2
1027842,1027974,10,2
757638,1027974,10,2
1044356,1027974,10,2
757638,1027974,10,2
757638,1027974,10,2
757638,1027974,10,2
911238,1027974,10,2
1041288,1027974,10,2
1027842,1027974,10,2
1027842,1027974,10,2
372610,1027974,10,2
372610,1027974,10,2
911239,1027974,10,2
1044230,1027974,10,2
1044230,1027974,10,2
911239,1027974,10,2
655238,1027974,10,2
634502,1027974,10,2
911239,1027974,10,2
911239,1027974,10,2
372610,1027974,10,2
372610,1027974,10,2
911239,1027974,10,2
911238,1027974,10,2
911238,1027974,10,2
520065,1027974,10,2
1027842,1027974,10,2
757638,1027974,10,2
501634,1027974,10,2
501506,1027974,10,2
911238,1027974,10,2
1047431,1027974,10,2
1047431,1027974,10,2
1047431,1027974,10,2
501506,1027974,10,2
501634,1027974,10,2
911238,1027974,10,2
1047431,1027974,10,2
652162,1027974,10,2
765830,1027974,10,2
501634,1027974,10,2
765830,1027974,10,2
911238,1027974,10,2
1027842,1027974,10,2
650752,1027974,10,2
517638,1027974,10,2
757638,1027974,10,2
1027842,1027974,10,2
911238,1027974,10,2
1027842,1027974,10,2
757638,1027974,10,2
757638,1027974,10,2
517638,1027974,10,2
1027842,1027974,10,2
757638,1027974,10,2
757638,1027974,10,2
501506,1027974,10,2
501506,1027974,10,2
1044356,1027974,10,2
501634,1027974,10,2
757638,1027974,10,2
503687,1027974,10,2
754560,1027974,10,2
503687,1027974,10,2
786306,1027974,10,2
651142,1027974,10,2
1041286,1027974,10,2
1017734,1027974,10,2
1025665,1027974,10,2
1041286,1027974,10,2
1017734,1027974,10,2
1017734,1027974,10,2
1017734,1027974,10,2
1017734,1027974,10,2
1041286,1027974,10,2
1041286,1027974,10,2
1041286,1027974,10,2
886663,1027974,10,2
558594,1027974,10,2
1025665,1027974,10,2
1017734,1027974,10,2
1017734,1027974,10,2
1017734,1027974,10,2
1017734,1027974,10,2
1032119,1027974,10,2
110464,1027974,10,2
1025665,1027974,10,2
1032119,1027974,10,2
886663,1027974,10,2
1032119,1027974,10,2
110464,1027974,10,2
1032119,1027974,10,2
110464,1027974,10,2
1032119,1027974,10,2
1017734,1027974,10,2
632322,1027974,10,2
886663,1027974,10,2
651142,1027974,10,2
650759,1027974,10,2
1044359,1027974,10,2
650759,1027974,10,2
650759,1027974,10,2
650759,1027974,10,2
1044359,1027974,10,2
651142,1027974,10,2
886278,1027974,10,2
1025926,1027974,10,2
1025926,1027974,10,2
1025926,1027974,10,2
651142,1027974,10,2
1025926,1027974,10,2
1025926,1027974,10,2
1025926,1027974,10,2
638848,1027974,10,2
1025926,1027974,10,2
1041286,1027974,10,2
651142,1027974,10,2
651142,1027974,10,2
651142,1027974,10,2
651142,1027974,10,2
651142,1027974,10,2
1032119,1027974,10,2
1041286,1027974,10,2
1041286,1027974,10,2
1025926,1027974,10,2
886663,1027974,10,2
1025926,1027974,10,2
110464,1027974,10,2
651142,1027974,10,2
1025926,1027974,10,2
1017734,1027974,10,2
110464,1027974,10,2
634758,1027974,10,2
1027982,1027974,10,2
126464,1027974,10,2
1016839,1027974,10,2
761734,1027974,10,2
769958,1027974,10,2
769958,1027974,10,2
769958,1027974,10,2
769958,1027974,10,2
769958,1027974,10,2
1025665,1027974,10,2
769958,1027974,10,2
655286,1027974,10,2
1027969,1027974,10,2
1027969,1027974,10,2
1027969,1027974,10,2
1017732,1027974,10,2
1017732,1027974,10,2
978831,1027974,10,2
1024903,1027974,10,2
1027969,1027974,10,2
1027969,1027974,10,2
1024903,1027974,10,2
1027969,1027974,10,2
1027982,1027974,10,2
1024903,1027974,10,2
978831,1027974,10,2
769943,1027974,10,2
978831,1027974,10,2
1024903,1027974,10,2
1032071,1027974,10,2
1027969,1027974,10,2
1027969,1027974,10,2
886278,1027974,10,2
1027982,1027974,10,2
1027982,1027974,10,2
648070,1027974,10,2
634758,1027974,10,2
634758,1027974,10,2
648070,1027974,10,2
634758,1027974,10,2
634758,1027974,10,2
634758,1027974,10,2
634758,1027974,10,2
648070,1027974,10,2
648070,1027974,10,2
648070,1027974,10,2
1027974,1027974,10,2
1027974,1027974,10,2
1027974,1027974,10,2
1016839,1027974,10,2
1027974,1027974,10,2
1027982,1027974,10,2
1027982,1027974,10,2
1027974,1027974,10,2
1027974,1027974,10,2
1027982,1027974,10,2
1027982,1027974,10,2
1027974,1027974,10,2
1027982,1027974,10,2
1027974,1027974,10,2
1027982,1027974,10,2
1027982,1027974,10,2
1027974,1027974,10,2
1016839,1027974,10,2
1027982,1027974,10,2
1027982,1027974,10,2
1027974,1027974,10,2
1041287,1027974,10,2
886278,1027974,10,2
886278,1027974,10,2
765442,1027974,10,2
1017730,1027974,10,2
1017478,1027974,10,2
100230,1027974,10,2
1017478,1027974,10,2
769927,1027974,10,2
786306,1027974,10,2
1017478,1027974,10,2
786306,1027974,10,2
503686,1027974,10,2
769927,1027974,10,2
769927,1027974,10,2
503686,1027974,10,2
1017478,1027974,10,2
769927,1027974,10,2
765442,1027974,10,2
769927,1027974,10,2
769927,1027974,10,2
1017478,1027974,10,2
1017478,1027974,10,2
765442,1027974,10,2
1017478,1027974,10,2
1017478,1027974,10,2
503686,1027974,10,2
1017478,1027974,10,2
786306,1027974,10,2
1017478,1027974,10,2
100230,1027974,10,2
769927,1027974,10,2
1017478,1027974,10,2
1017478,1027974,10,2
1017478,1027974,10,2
1017478,1027974,10,2
1017730,1027974,10,2
769927,1027974,10,2
1032068,1027974,10,2
1032068,1027974,10,2
1032068,1027974,10,2
1032068,1027974,10,2
1032068,1027974,10,2
511879,1027974,10,2
511879,1027974,10,2
511879,1027974,10,2
114560,1027974,10,2
114560,1027974,10,2
511879,1027974,10,2
511879,1027974,10,2
648838,1027974,10,2
786306,1027974,10,2
769927,1027974,10,2
511879,1027974,10,2
511879,1027974,10,2
648838,1027974,10,2
100230,1027974,10,2
769927,1027974,10,2
769927,1027974,10,2
100230,1027974,10,2
503686,1027974,10,2
769927,1027974,10,2
769927,1027974,10,2
1017730,1027974,10,2
1017730,1027974,10,2
786306,1027974,10,2
769927,1027974,10,2
1017730,1027974,10,2
769927,1027974,10,2
1017730,1027974,10,2
978831,1027974,10,2
769927,1027974,10,2
1048455,1027974,10,2
503686,1027974,10,2
1041287,1027974,10,2
1027970,1027974,10,2
385920,1027974,10,2
1041287,1027974,10,2
1027970,1027974,10,2
1027970,1027974,10,2
1027970,1027974,10,2
1041287,1027974,10,2
1041287,1027974,10,2
1041287,1027974,10,2
1027970,1027974,10,2
1027970,1027974,10,2
385920,1027974,10,2
1041287,1027974,10,2
1027970,1027974,10,2
1041287,1027974,10,2
1025665,1027974,10,2
650759,1027974,10,2
650759,1027974,10,2
650759,1027974,10,2
1027970,1027974,10,2
1041287,1027974,10,2
1027970,1027974,10,2
1025665,1027974,10,2
1041287,1027974,10,2
